,b
7818,8.036903690369037
7819,8.037803780378038
7820,8.038703870387039
7821,8.03960396039604
7822,8.04050405040504
7823,8.041404140414041
7824,8.042304230423042
7825,8.043204320432043
7826,8.044104410441044
7827,8.045004500450045
7828,8.045904590459045
7829,8.046804680468046
7830,8.047704770477047
7831,8.048604860486048
7832,8.049504950495049
7833,8.05040504050405
7834,8.05130513051305
7835,8.052205220522051
7836,8.053105310531052
7837,8.054005400540053
7838,8.054905490549054
7839,8.055805580558054
7840,8.056705670567055
7841,8.057605760576056
7842,8.058505850585059
7843,8.05940594059406
7844,8.06030603060306
7845,8.061206120612061
7846,8.062106210621062
7847,8.063006300630063
7848,8.063906390639064
7849,8.064806480648064
7850,8.065706570657065
7851,8.066606660666066
7852,8.067506750675067
7853,8.06840684068407
7854,8.06930693069307
7855,8.070207020702071
7856,8.071107110711072
7857,8.072007200720073
7858,8.072907290729074
7859,8.073807380738074
7860,8.074707470747075
7861,8.075607560756076
7862,8.076507650765077
7863,8.077407740774078
7864,8.078307830783078
7865,8.07920792079208
7866,8.08010801080108
7867,8.081008100810081
7868,8.081908190819082
7869,8.082808280828083
7870,8.083708370837083
7871,8.084608460846084
7872,8.085508550855085
7873,8.086408640864086
7874,8.087308730873087
7875,8.088208820882087
7876,8.089108910891088
7877,8.09000900090009
7878,8.09090909090909
7879,8.09180918091809
7880,8.092709270927092
7881,8.093609360936092
7882,8.094509450945093
7883,8.095409540954094
7884,8.096309630963095
7885,8.097209720972096
7886,8.098109810981097
7887,8.099009900990099
7888,8.0999099909991
7889,8.1008100810081
7890,8.101710171017102
7891,8.102610261026102
7892,8.103510351035103
7893,8.104410441044104
7894,8.105310531053105
7895,8.106210621062106
7896,8.107110711071106
7897,8.108010801080107
7898,8.10891089108911
7899,8.10981098109811
7900,8.110711071107112
7901,8.111611161116112
7902,8.112511251125113
7903,8.113411341134114
7904,8.114311431143115
7905,8.115211521152116
7906,8.116111611161116
7907,8.117011701170117
7908,8.117911791179118
7909,8.118811881188119
7910,8.11971197119712
7911,8.12061206120612
7912,8.121512151215121
7913,8.122412241224122
7914,8.123312331233123
7915,8.124212421242124
7916,8.125112511251125
7917,8.126012601260125
7918,8.126912691269126
7919,8.127812781278127
7920,8.128712871287128
7921,8.129612961296129
7922,8.13051305130513
7923,8.13141314131413
7924,8.132313231323131
7925,8.133213321332132
7926,8.134113411341133
7927,8.135013501350134
7928,8.135913591359135
7929,8.136813681368135
7930,8.137713771377136
7931,8.138613861386139
7932,8.13951395139514
7933,8.14041404140414
7934,8.141314131413141
7935,8.142214221422142
7936,8.143114311431143
7937,8.144014401440144
7938,8.144914491449144
7939,8.145814581458145
7940,8.146714671467146
7941,8.147614761476147
7942,8.14851485148515
7943,8.14941494149415
7944,8.150315031503151
7945,8.151215121512152
7946,8.152115211521153
7947,8.153015301530154
7948,8.153915391539154
7949,8.154815481548155
7950,8.155715571557156
7951,8.156615661566157
7952,8.157515751575158
7953,8.158415841584159
7954,8.15931593159316
7955,8.16021602160216
7956,8.161116111611161
7957,8.162016201620162
7958,8.162916291629163
7959,8.163816381638163
7960,8.164716471647164
7961,8.165616561656165
7962,8.166516651665166
7963,8.167416741674167
7964,8.168316831683168
7965,8.169216921692168
7966,8.17011701170117
7967,8.17101710171017
7968,8.17191719171917
7969,8.172817281728172
7970,8.173717371737172
7971,8.174617461746173
7972,8.175517551755174
7973,8.176417641764175
7974,8.177317731773176
7975,8.178217821782177
7976,8.17911791179118
7977,8.18001800180018
7978,8.18091809180918
7979,8.181818181818182
7980,8.182718271827182
7981,8.183618361836183
7982,8.184518451845184
7983,8.185418541854185
7984,8.186318631863186
7985,8.187218721872187
7986,8.188118811881187
7987,8.18901890189019
7988,8.18991899189919
7989,8.190819081908192
7990,8.191719171917192
7991,8.192619261926193
7992,8.193519351935194
7993,8.194419441944195
7994,8.195319531953196
7995,8.196219621962197
7996,8.197119711971197
7997,8.198019801980198
7998,8.198919891989199
7999,8.1998199819982
8000,8.2007200720072
8001,8.201620162016201
8002,8.202520252025202
8003,8.203420342034203
8004,8.204320432043204
8005,8.205220522052205
8006,8.206120612061206
8007,8.207020702070206
8008,8.207920792079207
8009,8.208820882088208
8010,8.209720972097209
8011,8.21062106210621
8012,8.21152115211521
8013,8.212421242124211
8014,8.213321332133212
8015,8.214221422142213
8016,8.215121512151214
8017,8.216021602160215
8018,8.216921692169215
8019,8.217821782178216
8020,8.218721872187219
8021,8.21962196219622
8022,8.22052205220522
8023,8.221422142214221
8024,8.222322232223222
8025,8.223222322232223
8026,8.224122412241224
8027,8.225022502250225
8028,8.225922592259225
8029,8.226822682268226
8030,8.227722772277227
8031,8.22862286228623
8032,8.22952295229523
8033,8.230423042304231
8034,8.231323132313232
8035,8.232223222322233
8036,8.233123312331234
8037,8.234023402340235
8038,8.234923492349235
8039,8.235823582358236
8040,8.236723672367237
8041,8.237623762376238
8042,8.238523852385239
8043,8.23942394239424
8044,8.24032403240324
8045,8.241224122412241
8046,8.242124212421242
8047,8.243024302430243
8048,8.243924392439244
8049,8.244824482448244
8050,8.245724572457245
8051,8.246624662466246
8052,8.247524752475247
8053,8.248424842484248
8054,8.249324932493248
8055,8.25022502250225
8056,8.25112511251125
8057,8.252025202520251
8058,8.252925292529252
8059,8.253825382538253
8060,8.254725472547253
8061,8.255625562556254
8062,8.256525652565255
8063,8.257425742574256
8064,8.258325832583257
8065,8.25922592259226
8066,8.26012601260126
8067,8.261026102610261
8068,8.261926192619262
8069,8.262826282628263
8070,8.263726372637263
8071,8.264626462646264
8072,8.265526552655265
8073,8.266426642664266
8074,8.267326732673267
8075,8.268226822682267
8076,8.26912691269127
8077,8.270027002700271
8078,8.270927092709272
8079,8.271827182718273
8080,8.272727272727273
8081,8.273627362736274
8082,8.274527452745275
8083,8.275427542754276
8084,8.276327632763277
8085,8.277227722772277
8086,8.278127812781278
8087,8.27902790279028
8088,8.27992799279928
8089,8.28082808280828
8090,8.281728172817282
8091,8.282628262826282
8092,8.283528352835283
8093,8.284428442844284
8094,8.285328532853285
8095,8.286228622862286
8096,8.287128712871286
8097,8.288028802880287
8098,8.288928892889288
8099,8.289828982898289
8100,8.29072907290729
8101,8.29162916291629
8102,8.292529252925291
8103,8.293429342934292
8104,8.294329432943293
8105,8.295229522952294
8106,8.296129612961295
8107,8.297029702970296
8108,8.297929792979296
8109,8.298829882988299
8110,8.2997299729973
8111,8.3006300630063
8112,8.301530153015301
8113,8.302430243024302
8114,8.303330333033303
8115,8.304230423042304
8116,8.305130513051305
8117,8.306030603060305
8118,8.306930693069306
8119,8.307830783078307
8120,8.30873087308731
8121,8.30963096309631
8122,8.310531053105311
8123,8.311431143114312
8124,8.312331233123313
8125,8.313231323132314
8126,8.314131413141315
8127,8.315031503150315
8128,8.315931593159316
8129,8.316831683168317
8130,8.317731773177318
8131,8.318631863186319
8132,8.31953195319532
8133,8.32043204320432
8134,8.321332133213321
8135,8.322232223222322
8136,8.323132313231323
8137,8.324032403240324
8138,8.324932493249324
8139,8.325832583258325
8140,8.326732673267326
8141,8.327632763276327
8142,8.328532853285328
8143,8.329432943294329
8144,8.33033303330333
8145,8.33123312331233
8146,8.332133213321331
8147,8.333033303330332
8148,8.333933393339333
8149,8.334833483348334
8150,8.335733573357334
8151,8.336633663366335
8152,8.337533753375336
8153,8.338433843384337
8154,8.33933393339334
8155,8.34023402340234
8156,8.341134113411341
8157,8.342034203420342
8158,8.342934293429343
8159,8.343834383438343
8160,8.344734473447344
8161,8.345634563456345
8162,8.346534653465346
8163,8.347434743474347
8164,8.348334833483348
8165,8.34923492349235
8166,8.350135013501351
8167,8.351035103510352
8168,8.351935193519353
8169,8.352835283528353
8170,8.353735373537354
8171,8.354635463546355
8172,8.355535553555356
8173,8.356435643564357
8174,8.357335733573358
8175,8.358235823582358
8176,8.35913591359136
8177,8.36003600360036
8178,8.36093609360936
8179,8.361836183618362
8180,8.362736273627362
8181,8.363636363636363
8182,8.364536453645364
8183,8.365436543654365
8184,8.366336633663366
8185,8.367236723672367
8186,8.368136813681367
8187,8.369036903690368
8188,8.369936993699369
8189,8.37083708370837
8190,8.37173717371737
8191,8.372637263726372
8192,8.373537353735372
8193,8.374437443744373
8194,8.375337533753374
8195,8.376237623762375
8196,8.377137713771376
8197,8.378037803780376
8198,8.378937893789379
8199,8.37983798379838
8200,8.38073807380738
8201,8.381638163816381
8202,8.382538253825382
8203,8.383438343834383
8204,8.384338433843384
8205,8.385238523852385
8206,8.386138613861386
8207,8.387038703870386
8208,8.387938793879387
8209,8.38883888388839
8210,8.38973897389739
8211,8.390639063906391
8212,8.391539153915392
8213,8.392439243924393
8214,8.393339333933394
8215,8.394239423942395
8216,8.395139513951396
8217,8.396039603960396
8218,8.396939693969397
8219,8.397839783978398
8220,8.398739873987399
8221,8.3996399639964
8222,8.4005400540054
8223,8.401440144014401
8224,8.402340234023402
8225,8.403240324032403
8226,8.404140414041404
8227,8.405040504050405
8228,8.405940594059405
8229,8.406840684068406
8230,8.407740774077407
8231,8.408640864086408
8232,8.409540954095409
8233,8.41044104410441
8234,8.41134113411341
8235,8.412241224122411
8236,8.413141314131412
8237,8.414041404140413
8238,8.414941494149414
8239,8.415841584158414
8240,8.416741674167415
8241,8.417641764176416
8242,8.418541854185417
8243,8.41944194419442
8244,8.42034203420342
8245,8.421242124212421
8246,8.422142214221422
8247,8.423042304230423
8248,8.423942394239424
8249,8.424842484248424
8250,8.425742574257425
8251,8.426642664266426
8252,8.427542754275427
8253,8.428442844284428
8254,8.42934293429343
8255,8.430243024302431
8256,8.431143114311432
8257,8.432043204320433
8258,8.432943294329434
8259,8.433843384338434
8260,8.434743474347435
8261,8.435643564356436
8262,8.436543654365437
8263,8.437443744374438
8264,8.438343834383438
8265,8.43924392439244
8266,8.44014401440144
8267,8.441044104410441
8268,8.441944194419442
8269,8.442844284428443
8270,8.443744374437443
8271,8.444644464446444
8272,8.445544554455445
8273,8.446444644464446
8274,8.447344734473447
8275,8.448244824482448
8276,8.449144914491448
8277,8.45004500450045
8278,8.45094509450945
8279,8.45184518451845
8280,8.452745274527452
8281,8.453645364536452
8282,8.454545454545453
8283,8.455445544554454
8284,8.456345634563455
8285,8.457245724572456
8286,8.458145814581457
8287,8.45904590459046
8288,8.45994599459946
8289,8.46084608460846
8290,8.461746174617462
8291,8.462646264626462
8292,8.463546354635463
8293,8.464446444644464
8294,8.465346534653465
8295,8.466246624662466
8296,8.467146714671467
8297,8.468046804680467
8298,8.46894689468947
8299,8.46984698469847
8300,8.470747074707472
8301,8.471647164716472
8302,8.472547254725473
8303,8.473447344734474
8304,8.474347434743475
8305,8.475247524752476
8306,8.476147614761476
8307,8.477047704770477
8308,8.477947794779478
8309,8.478847884788479
8310,8.47974797479748
8311,8.48064806480648
8312,8.481548154815481
8313,8.482448244824482
8314,8.483348334833483
8315,8.484248424842484
8316,8.485148514851485
8317,8.486048604860486
8318,8.486948694869486
8319,8.487848784878487
8320,8.488748874887488
8321,8.489648964896489
8322,8.49054905490549
8323,8.49144914491449
8324,8.492349234923491
8325,8.493249324932492
8326,8.494149414941493
8327,8.495049504950494
8328,8.495949594959495
8329,8.496849684968495
8330,8.497749774977496
8331,8.498649864986499
8332,8.4995499549955
8333,8.5004500450045
8334,8.501350135013501
8335,8.502250225022502
8336,8.503150315031503
8337,8.504050405040504
8338,8.504950495049505
8339,8.505850585058505
8340,8.506750675067506
8341,8.507650765076507
8342,8.508550855085508
8343,8.50945094509451
8344,8.510351035103511
8345,8.511251125112512
8346,8.512151215121513
8347,8.513051305130514
8348,8.513951395139514
8349,8.514851485148515
8350,8.515751575157516
8351,8.516651665166517
8352,8.517551755175518
8353,8.518451845184519
8354,8.51935193519352
8355,8.52025202520252
8356,8.521152115211521
8357,8.522052205220522
8358,8.522952295229523
8359,8.523852385238524
8360,8.524752475247524
8361,8.525652565256525
8362,8.526552655265526
8363,8.527452745274527
8364,8.528352835283528
8365,8.529252925292528
8366,8.53015301530153
8367,8.53105310531053
8368,8.531953195319531
8369,8.532853285328532
8370,8.533753375337533
8371,8.534653465346533
8372,8.535553555355534
8373,8.536453645364535
8374,8.537353735373536
8375,8.538253825382537
8376,8.53915391539154
8377,8.54005400540054
8378,8.54095409540954
8379,8.541854185418542
8380,8.542754275427543
8381,8.543654365436543
8382,8.544554455445544
8383,8.545454545454545
8384,8.546354635463546
8385,8.547254725472547
8386,8.548154815481547
8387,8.54905490549055
8388,8.54995499549955
8389,8.550855085508552
8390,8.551755175517552
8391,8.552655265526553
8392,8.553555355535554
8393,8.554455445544555
8394,8.555355535553556
8395,8.556255625562557
8396,8.557155715571557
8397,8.558055805580558
8398,8.558955895589559
8399,8.55985598559856
8400,8.56075607560756
8401,8.561656165616562
8402,8.562556255625562
8403,8.563456345634563
8404,8.564356435643564
8405,8.565256525652565
8406,8.566156615661566
8407,8.567056705670566
8408,8.567956795679567
8409,8.568856885688568
8410,8.569756975697569
8411,8.57065706570657
8412,8.57155715571557
8413,8.572457245724571
8414,8.573357335733572
8415,8.574257425742573
8416,8.575157515751574
8417,8.576057605760575
8418,8.576957695769575
8419,8.577857785778576
8420,8.578757875787579
8421,8.57965796579658
8422,8.58055805580558
8423,8.581458145814581
8424,8.582358235823582
8425,8.583258325832583
8426,8.584158415841584
8427,8.585058505850585
8428,8.585958595859585
8429,8.586858685868586
8430,8.587758775877587
8431,8.58865886588659
8432,8.58955895589559
8433,8.590459045904591
8434,8.591359135913592
8435,8.592259225922593
8436,8.593159315931594
8437,8.594059405940595
8438,8.594959495949595
8439,8.595859585958596
8440,8.596759675967597
8441,8.597659765976598
8442,8.598559855985599
8443,8.5994599459946
8444,8.6003600360036
8445,8.601260126012601
8446,8.602160216021602
8447,8.603060306030603
8448,8.603960396039604
8449,8.604860486048604
8450,8.605760576057605
8451,8.606660666066606
8452,8.607560756075607
8453,8.608460846084608
8454,8.609360936093609
8455,8.61026102610261
8456,8.61116111611161
8457,8.612061206120611
8458,8.612961296129612
8459,8.613861386138613
8460,8.614761476147613
8461,8.615661566156614
8462,8.616561656165615
8463,8.617461746174616
8464,8.618361836183617
8465,8.61926192619262
8466,8.62016201620162
8467,8.621062106210621
8468,8.621962196219622
8469,8.622862286228623
8470,8.623762376237623
8471,8.624662466246624
8472,8.625562556255625
8473,8.626462646264626
8474,8.627362736273627
8475,8.628262826282628
8476,8.62916291629163
8477,8.630063006300631
8478,8.630963096309632
8479,8.631863186318633
8480,8.632763276327633
8481,8.633663366336634
8482,8.634563456345635
8483,8.635463546354636
8484,8.636363636363637
8485,8.637263726372638
8486,8.638163816381638
8487,8.63906390639064
8488,8.63996399639964
8489,8.64086408640864
8490,8.641764176417642
8491,8.642664266426642
8492,8.643564356435643
8493,8.644464446444644
8494,8.645364536453645
8495,8.646264626462646
8496,8.647164716471647
8497,8.648064806480647
8498,8.648964896489648
8499,8.649864986498649
8500,8.65076507650765
8501,8.65166516651665
8502,8.652565256525651
8503,8.653465346534652
8504,8.654365436543653
8505,8.655265526552654
8506,8.656165616561655
8507,8.657065706570656
8508,8.657965796579656
8509,8.658865886588659
8510,8.65976597659766
8511,8.66066606660666
8512,8.661566156615661
8513,8.662466246624662
8514,8.663366336633663
8515,8.664266426642664
8516,8.665166516651665
8517,8.666066606660666
8518,8.666966696669666
8519,8.667866786678667
8520,8.66876687668767
8521,8.66966696669667
8522,8.670567056705671
8523,8.671467146714672
8524,8.672367236723673
8525,8.673267326732674
8526,8.674167416741675
8527,8.675067506750676
8528,8.675967596759676
8529,8.676867686768677
8530,8.677767776777678
8531,8.678667866786679
8532,8.67956795679568
8533,8.68046804680468
8534,8.681368136813681
8535,8.682268226822682
8536,8.683168316831683
8537,8.684068406840684
8538,8.684968496849685
8539,8.685868586858685
8540,8.686768676867686
8541,8.687668766876687
8542,8.688568856885688
8543,8.689468946894689
8544,8.69036903690369
8545,8.69126912691269
8546,8.692169216921691
8547,8.693069306930692
8548,8.693969396939693
8549,8.694869486948694
8550,8.695769576957694
8551,8.696669666966695
8552,8.697569756975696
8553,8.698469846984697
8554,8.6993699369937
8555,8.7002700270027
8556,8.701170117011701
8557,8.702070207020702
8558,8.702970297029703
8559,8.703870387038704
8560,8.704770477047704
8561,8.705670567056705
8562,8.706570657065706
8563,8.707470747074707
8564,8.708370837083708
8565,8.70927092709271
8566,8.710171017101711
8567,8.711071107110712
8568,8.711971197119713
8569,8.712871287128714
8570,8.713771377137714
8571,8.714671467146715
8572,8.715571557155716
8573,8.716471647164717
8574,8.717371737173718
8575,8.718271827182718
8576,8.71917191719172
8577,8.72007200720072
8578,8.72097209720972
8579,8.721872187218722
8580,8.722772277227723
8581,8.723672367236723
8582,8.724572457245724
8583,8.725472547254725
8584,8.726372637263726
8585,8.727272727272727
8586,8.728172817281727
8587,8.729072907290728
8588,8.729972997299729
8589,8.73087308730873
8590,8.73177317731773
8591,8.732673267326732
8592,8.733573357335732
8593,8.734473447344733
8594,8.735373537353734
8595,8.736273627362735
8596,8.737173717371736
8597,8.738073807380736
8598,8.738973897389739
8599,8.73987398739874
8600,8.74077407740774
8601,8.741674167416742
8602,8.742574257425742
8603,8.743474347434743
8604,8.744374437443744
8605,8.745274527452745
8606,8.746174617461746
8607,8.747074707470746
8608,8.747974797479747
8609,8.74887488748875
8610,8.74977497749775
8611,8.750675067506752
8612,8.751575157515752
8613,8.752475247524753
8614,8.753375337533754
8615,8.754275427542755
8616,8.755175517551756
8617,8.756075607560756
8618,8.756975697569757
8619,8.757875787578758
8620,8.758775877587759
8621,8.75967596759676
8622,8.76057605760576
8623,8.761476147614761
8624,8.762376237623762
8625,8.763276327632763
8626,8.764176417641764
8627,8.765076507650765
8628,8.765976597659765
8629,8.766876687668766
8630,8.767776777677767
8631,8.768676867686768
8632,8.769576957695769
8633,8.77047704770477
8634,8.77137713771377
8635,8.772277227722771
8636,8.773177317731772
8637,8.774077407740773
8638,8.774977497749774
8639,8.775877587758774
8640,8.776777677767775
8641,8.777677767776776
8642,8.778577857785777
8643,8.77947794779478
8644,8.78037803780378
8645,8.781278127812781
8646,8.782178217821782
8647,8.783078307830783
8648,8.783978397839784
8649,8.784878487848784
8650,8.785778577857785
8651,8.786678667866786
8652,8.787578757875787
8653,8.788478847884788
8654,8.78937893789379
8655,8.790279027902791
8656,8.791179117911792
8657,8.792079207920793
8658,8.792979297929794
8659,8.793879387938794
8660,8.794779477947795
8661,8.795679567956796
8662,8.796579657965797
8663,8.797479747974798
8664,8.798379837983799
8665,8.7992799279928
8666,8.8001800180018
8667,8.801080108010801
8668,8.801980198019802
8669,8.802880288028803
8670,8.803780378037803
8671,8.804680468046804
8672,8.805580558055805
8673,8.806480648064806
8674,8.807380738073807
8675,8.808280828082808
8676,8.809180918091808
8677,8.81008100810081
8678,8.81098109810981
8679,8.81188118811881
8680,8.812781278127812
8681,8.813681368136812
8682,8.814581458145813
8683,8.815481548154814
8684,8.816381638163815
8685,8.817281728172816
8686,8.818181818181817
8687,8.81908190819082
8688,8.81998199819982
8689,8.82088208820882
8690,8.821782178217822
8691,8.822682268226822
8692,8.823582358235823
8693,8.824482448244824
8694,8.825382538253825
8695,8.826282628262826
8696,8.827182718271827
8697,8.828082808280827
8698,8.82898289828983
8699,8.82988298829883
8700,8.830783078307832
8701,8.831683168316832
8702,8.832583258325833
8703,8.833483348334834
8704,8.834383438343835
8705,8.835283528352836
8706,8.836183618361837
8707,8.837083708370837
8708,8.837983798379838
8709,8.838883888388839
8710,8.83978397839784
8711,8.84068406840684
8712,8.841584158415841
8713,8.842484248424842
8714,8.843384338433843
8715,8.844284428442844
8716,8.845184518451845
8717,8.846084608460846
8718,8.846984698469846
8719,8.847884788478847
8720,8.848784878487848
8721,8.849684968496849
8722,8.85058505850585
8723,8.85148514851485
8724,8.852385238523851
8725,8.853285328532852
8726,8.854185418541853
8727,8.855085508550854
8728,8.855985598559855
8729,8.856885688568855
8730,8.857785778577856
8731,8.858685868586857
8732,8.85958595859586
8733,8.86048604860486
8734,8.861386138613861
8735,8.862286228622862
8736,8.863186318631863
8737,8.864086408640864
8738,8.864986498649865
8739,8.865886588658865
8740,8.866786678667866
8741,8.867686768676867
8742,8.868586858685868
8743,8.86948694869487
8744,8.870387038703871
8745,8.871287128712872
8746,8.872187218721873
8747,8.873087308730874
8748,8.873987398739875
8749,8.874887488748875
8750,8.875787578757876
8751,8.876687668766877
8752,8.877587758775878
8753,8.878487848784879
8754,8.87938793879388
8755,8.88028802880288
8756,8.881188118811881
8757,8.882088208820882
8758,8.882988298829883
8759,8.883888388838884
8760,8.884788478847884
8761,8.885688568856885
8762,8.886588658865886
8763,8.887488748874887
8764,8.888388838883888
8765,8.889288928892888
8766,8.89018901890189
8767,8.89108910891089
8768,8.891989198919891
8769,8.892889288928892
8770,8.893789378937893
8771,8.894689468946893
8772,8.895589558955894
8773,8.896489648964895
8774,8.897389738973896
8775,8.898289828982897
8776,8.8991899189919
8777,8.9000900090009
8778,8.900990099009901
8779,8.901890189018902
8780,8.902790279027903
8781,8.903690369036903
8782,8.904590459045904
8783,8.905490549054905
8784,8.906390639063906
8785,8.907290729072907
8786,8.908190819081907
8787,8.90909090909091
8788,8.90999099909991
8789,8.910891089108912
8790,8.911791179117913
8791,8.912691269126913
8792,8.913591359135914
8793,8.914491449144915
8794,8.915391539153916
8795,8.916291629162917
8796,8.917191719171917
8797,8.918091809180918
8798,8.918991899189919
8799,8.91989198919892
8800,8.92079207920792
8801,8.921692169216922
8802,8.922592259225922
8803,8.923492349234923
8804,8.924392439243924
8805,8.925292529252925
8806,8.926192619261926
8807,8.927092709270926
8808,8.927992799279927
8809,8.928892889288928
8810,8.929792979297929
8811,8.93069306930693
8812,8.93159315931593
8813,8.932493249324931
8814,8.933393339333932
8815,8.934293429342933
8816,8.935193519351934
8817,8.936093609360935
8818,8.936993699369935
8819,8.937893789378936
8820,8.938793879387937
8821,8.93969396939694
8822,8.94059405940594
8823,8.941494149414941
8824,8.942394239423942
8825,8.943294329432943
8826,8.944194419441944
8827,8.945094509450945
8828,8.945994599459945
8829,8.946894689468946
8830,8.947794779477947
8831,8.948694869486948
8832,8.94959495949595
8833,8.950495049504951
8834,8.951395139513952
8835,8.952295229522953
8836,8.953195319531954
8837,8.954095409540955
8838,8.954995499549955
8839,8.955895589558956
8840,8.956795679567957
8841,8.957695769576958
8842,8.958595859585959
8843,8.95949594959496
8844,8.96039603960396
8845,8.961296129612961
8846,8.962196219621962
8847,8.963096309630963
8848,8.963996399639964
8849,8.964896489648964
8850,8.965796579657965
8851,8.966696669666966
8852,8.967596759675967
8853,8.968496849684968
8854,8.969396939693969
8855,8.97029702970297
8856,8.97119711971197
8857,8.972097209720971
8858,8.972997299729972
8859,8.973897389738973
8860,8.974797479747973
8861,8.975697569756974
8862,8.976597659765975
8863,8.977497749774976
8864,8.978397839783977
8865,8.97929792979298
8866,8.98019801980198
8867,8.981098109810981
8868,8.981998199819982
8869,8.982898289828983
8870,8.983798379837983
8871,8.984698469846984
8872,8.985598559855985
8873,8.986498649864986
8874,8.987398739873987
8875,8.988298829882988
8876,8.98919891989199
8877,8.990099009900991
8878,8.990999099909992
8879,8.991899189918993
8880,8.992799279927993
8881,8.993699369936994
8882,8.994599459945995
8883,8.995499549954996
8884,8.996399639963997
8885,8.997299729972998
8886,8.998199819981998
8887,8.999099909991
8888,9.0
8889,9.000900090009
8890,9.001800180018002
8891,9.002700270027002
8892,9.003600360036003
8893,9.004500450045004
8894,9.005400540054005
8895,9.006300630063006
8896,9.007200720072007
8897,9.008100810081007
8898,9.009000900090008
8899,9.009900990099009
8900,9.01080108010801
8901,9.01170117011701
8902,9.012601260126011
8903,9.013501350135012
8904,9.014401440144015
8905,9.015301530153016
8906,9.016201620162017
8907,9.017101710171017
8908,9.018001800180018
8909,9.018901890189019
8910,9.01980198019802
8911,9.02070207020702
8912,9.021602160216021
8913,9.022502250225022
8914,9.023402340234023
8915,9.024302430243024
8916,9.025202520252025
8917,9.026102610261026
8918,9.027002700270026
8919,9.027902790279027
8920,9.028802880288028
8921,9.029702970297029
8922,9.03060306030603
8923,9.03150315031503
8924,9.032403240324031
8925,9.033303330333032
8926,9.034203420342035
8927,9.035103510351036
8928,9.036003600360036
8929,9.036903690369037
8930,9.037803780378038
8931,9.038703870387039
8932,9.03960396039604
8933,9.04050405040504
8934,9.041404140414041
8935,9.042304230423042
8936,9.043204320432043
8937,9.044104410441044
8938,9.045004500450045
8939,9.045904590459045
8940,9.046804680468046
8941,9.047704770477047
8942,9.048604860486048
8943,9.049504950495049
8944,9.05040504050405
8945,9.05130513051305
8946,9.052205220522051
8947,9.053105310531052
8948,9.054005400540055
8949,9.054905490549055
8950,9.055805580558056
8951,9.056705670567057
8952,9.057605760576058
8953,9.058505850585059
8954,9.05940594059406
8955,9.06030603060306
8956,9.061206120612061
8957,9.062106210621062
8958,9.063006300630063
8959,9.063906390639064
8960,9.064806480648064
8961,9.065706570657065
8962,9.066606660666066
8963,9.067506750675067
8964,9.068406840684068
8965,9.069306930693068
8966,9.07020702070207
8967,9.07110711071107
8968,9.072007200720071
8969,9.072907290729072
8970,9.073807380738073
8971,9.074707470747075
8972,9.075607560756076
8973,9.076507650765077
8974,9.077407740774078
8975,9.078307830783078
8976,9.07920792079208
8977,9.08010801080108
8978,9.081008100810081
8979,9.081908190819082
8980,9.082808280828083
8981,9.083708370837083
8982,9.084608460846084
8983,9.085508550855085
8984,9.086408640864086
8985,9.087308730873087
8986,9.088208820882087
8987,9.089108910891088
8988,9.09000900090009
8989,9.09090909090909
8990,9.09180918091809
8991,9.092709270927092
8992,9.093609360936092
8993,9.094509450945095
8994,9.095409540954096
8995,9.096309630963097
8996,9.097209720972097
8997,9.098109810981098
8998,9.099009900990099
8999,9.0999099909991
9000,9.1008100810081
9001,9.101710171017102
9002,9.102610261026102
9003,9.103510351035103
9004,9.104410441044104
9005,9.105310531053105
9006,9.106210621062106
9007,9.107110711071106
9008,9.108010801080107
9009,9.108910891089108
9010,9.109810981098109
9011,9.11071107110711
9012,9.11161116111611
9013,9.112511251125111
9014,9.113411341134112
9015,9.114311431143115
9016,9.115211521152116
9017,9.116111611161116
9018,9.117011701170117
9019,9.117911791179118
9020,9.118811881188119
9021,9.11971197119712
9022,9.12061206120612
9023,9.121512151215121
9024,9.122412241224122
9025,9.123312331233123
9026,9.124212421242124
9027,9.125112511251125
9028,9.126012601260125
9029,9.126912691269126
9030,9.127812781278127
9031,9.128712871287128
9032,9.129612961296129
9033,9.13051305130513
9034,9.13141314131413
9035,9.132313231323131
9036,9.133213321332132
9037,9.134113411341135
9038,9.135013501350135
9039,9.135913591359136
9040,9.136813681368137
9041,9.137713771377138
9042,9.138613861386139
9043,9.13951395139514
9044,9.14041404140414
9045,9.141314131413141
9046,9.142214221422142
9047,9.143114311431143
9048,9.144014401440144
9049,9.144914491449144
9050,9.145814581458145
9051,9.146714671467146
9052,9.147614761476147
9053,9.148514851485148
9054,9.149414941494149
9055,9.15031503150315
9056,9.15121512151215
9057,9.152115211521151
9058,9.153015301530152
9059,9.153915391539154
9060,9.154815481548155
9061,9.155715571557156
9062,9.156615661566157
9063,9.157515751575158
9064,9.158415841584159
9065,9.15931593159316
9066,9.16021602160216
9067,9.161116111611161
9068,9.162016201620162
9069,9.162916291629163
9070,9.163816381638163
9071,9.164716471647164
9072,9.165616561656165
9073,9.166516651665166
9074,9.167416741674167
9075,9.168316831683168
9076,9.169216921692168
9077,9.17011701170117
9078,9.17101710171017
9079,9.17191719171917
9080,9.172817281728172
9081,9.173717371737172
9082,9.174617461746175
9083,9.175517551755176
9084,9.176417641764177
9085,9.177317731773178
9086,9.178217821782178
9087,9.17911791179118
9088,9.18001800180018
9089,9.18091809180918
9090,9.181818181818182
