,scale
8038,10.340840144515711
8039,10.343412492680411
8040,10.34598516074911
8041,10.348558148721805
8042,10.351131456598496
8043,10.353705084379186
8044,10.356279032063872
8045,10.358853299652559
8046,10.36142788714524
8047,10.36400279454192
8048,10.366578021842601
8049,10.369153569047276
8050,10.371729436155949
8051,10.374305623168619
8052,10.376882130085287
8053,10.379458956905951
8054,10.382036103630615
8055,10.384613570259276
8056,10.387191356791936
8057,10.389769463228593
8058,10.392347889569246
8059,10.394926635813897
8060,10.397505701962546
8061,10.400085088015192
8062,10.402664793971836
8063,10.405244819832477
8064,10.407825165597119
8065,10.410405831265756
8066,10.41298681683839
8067,10.415568122315022
8068,10.418149747695653
8069,10.42073169298028
8070,10.423313958168904
8071,10.42589654326153
8072,10.428479448258148
8073,10.431062673158767
8074,10.433646217963382
8075,10.436230082671994
8076,10.438814267284604
8077,10.441398771801213
8078,10.443983596221818
8079,10.446568740546423
8080,10.449154204775025
8081,10.451739988907622
8082,10.45432609294422
8083,10.456912516884813
8084,10.459499260729404
8085,10.462086324477992
8086,10.46467370813058
8087,10.467261411687165
8088,10.469849435147747
8089,10.472437778512326
8090,10.475026441780903
8091,10.477615424953477
8092,10.48020472803005
8093,10.482794351010618
8094,10.485384293895185
8095,10.487974556683753
8096,10.490565139376315
8097,10.493156041972876
8098,10.495747264473433
8099,10.498338806877989
8100,10.500930669186541
8101,10.503522851399092
8102,10.50611535351564
8103,10.508708175536187
8104,10.511301317460731
8105,10.513894779289272
8106,10.51648856102181
8107,10.519082662658345
8108,10.52167708419888
8109,10.52427182564341
8110,10.52686688699194
8111,10.529462268244467
8112,10.532057969400991
8113,10.534653990461514
8114,10.537250331426034
8115,10.53984699229455
8116,10.542443973067064
8117,10.545041273743575
8118,10.547638894324088
8119,10.550236834808596
8120,10.5528350951971
8121,10.555433675489603
8122,10.558032575686102
8123,10.5606317957866
8124,10.563231335791095
8125,10.565831195699587
8126,10.56843137551208
8127,10.571031875228568
8128,10.573632694849055
8129,10.576233834373538
8130,10.578835293802019
8131,10.581437073134497
8132,10.584039172370971
8133,10.586641591511446
8134,10.58924433055592
8135,10.59184738950439
8136,10.594450768356856
8137,10.597054467113319
8138,10.59965848577378
8139,10.60226282433824
8140,10.604867482806696
8141,10.607472461179151
8142,10.610077759455605
8143,10.612683377636055
8144,10.615289315720503
8145,10.617895573708948
8146,10.62050215160139
8147,10.62310904939783
8148,10.625716267098266
8149,10.628323804702703
8150,10.630931662211138
8151,10.633539839623568
8152,10.636148336939996
8153,10.638757154160421
8154,10.641366291284845
8155,10.643975748313265
8156,10.646585525245683
8157,10.649195622082102
8158,10.651806038822516
8159,10.654416775466927
8160,10.657027832015336
8161,10.659639208467743
8162,10.662250904824147
8163,10.664862921084548
8164,10.667475257248947
8165,10.670087913317346
8166,10.672700889289741
8167,10.675314185166133
8168,10.677927800946522
8169,10.680541736630909
8170,10.683155992219294
8171,10.685770567711677
8172,10.688385463108057
8173,10.691000678408438
8174,10.693616213612811
8175,10.696232068721185
8176,10.698848243733556
8177,10.701464738649923
8178,10.704081553470289
8179,10.706698688194653
8180,10.709316142823013
8181,10.711933917355374
8182,10.71455201179173
8183,10.717170426132084
8184,10.719789160376434
8185,10.722408214524783
8186,10.72502758857713
8187,10.727647282533473
8188,10.730267296393816
8189,10.732887630158157
8190,10.735508283826494
8191,10.738129257398828
8192,10.74075055087516
8193,10.74337216425549
8194,10.745994097539818
8195,10.748616350728142
8196,10.751238923820466
8197,10.753861816816787
8198,10.756485029717105
8199,10.75910856252142
8200,10.761732415229732
8201,10.764356587842043
8202,10.76698108035835
8203,10.769605892778657
8204,10.772231025102963
8205,10.774856477331264
8206,10.777482249463562
8207,10.780108341499858
8208,10.78273475344015
8209,10.785361485284442
8210,10.787988537032732
8211,10.790615908685018
8212,10.793243600241304
8213,10.795871611701585
8214,10.798499943065865
8215,10.801128594334141
8216,10.803757565506416
8217,10.806386856582689
8218,10.809016467562957
8219,10.811646398447225
8220,10.814276649235493
8221,10.816907219927755
8222,10.819538110524014
8223,10.822169321024273
8224,10.824800851428527
8225,10.82743270173678
8226,10.83006487194903
8227,10.832697362065279
8228,10.835330172085527
8229,10.83796330200977
8230,10.840596751838012
8231,10.84323052157025
8232,10.845864611206485
8233,10.848499020746718
8234,10.85113375019095
8235,10.853768799539182
8236,10.856404168791409
8237,10.859039857947632
8238,10.861675867007854
8239,10.864312195972074
8240,10.86694884484029
8241,10.869585813612504
8242,10.872223102288716
8243,10.874860710868928
8244,10.877498639353137
8245,10.88013688774134
8246,10.882775456033544
8247,10.885414344229742
8248,10.888053552329941
8249,10.890693080334136
8250,10.893332928242328
8251,10.895973096054522
8252,10.89861358377071
8253,10.901254391390896
8254,10.903895518915078
8255,10.906536966343259
8256,10.909178733675438
8257,10.911820820911615
8258,10.914463228051787
8259,10.91710595509596
8260,10.91974900204413
8261,10.922392368896297
8262,10.92503605565246
8263,10.927680062312623
8264,10.930324388876782
8265,10.932969035344938
8266,10.935614001717093
8267,10.938259287993247
8268,10.940904894173398
8269,10.943550820257544
8270,10.94619706624569
8271,10.948843632137832
8272,10.951490517933971
8273,10.954137723634108
8274,10.956785249238248
8275,10.95943309474638
8276,10.962081260158511
8277,10.964729745474639
8278,10.967378550694765
8279,10.970027675818887
8280,10.972677120847008
8281,10.975326885779127
8282,10.977976970615245
8283,10.98062737535536
8284,10.98327809999947
8285,10.98592914454758
8286,10.988580508999686
8287,10.99123219335579
8288,10.993884197615891
8289,10.99653652177999
8290,10.99918916584809
8291,11.001842129820185
8292,11.004495413696276
8293,11.007149017476365
8294,11.009802941160453
8295,11.012457184748538
8296,11.01511174824062
8297,11.0177666316367
8298,11.020421834936782
8299,11.023077358140856
8300,11.02573320124893
8301,11.028389364260999
8302,11.031045847177067
8303,11.033702649997133
8304,11.036359772721196
8305,11.039017215349258
8306,11.041674977881318
8307,11.044333060317374
8308,11.046991462657427
8309,11.049650184901479
8310,11.052309227049529
8311,11.054968589101575
8312,11.057628271057618
8313,11.06028827291766
8314,11.062948594681702
8315,11.06560923634974
8316,11.068270197921773
8317,11.070931479397805
8318,11.073593080777835
8319,11.076255002061862
8320,11.078917243249887
8321,11.081579804341912
8322,11.084242685337932
8323,11.08690588623795
8324,11.089569407041965
8325,11.092233247749979
8326,11.09489740836199
8327,11.097561888877996
8328,11.100226689298003
8329,11.102891809622008
8330,11.10555724985001
8331,11.108223009982007
8332,11.110889090018004
8333,11.113555489957998
8334,11.116222209801988
8335,11.118889249549978
8336,11.121556609201964
8337,11.12422428875795
8338,11.126892288217933
8339,11.129560607581912
8340,11.132229246849889
8341,11.134898206021862
8342,11.137567485097835
8343,11.140237084077805
8344,11.142907002961772
8345,11.14557724174974
8346,11.148247800441702
8347,11.150918679037662
8348,11.15358987753762
8349,11.156261395941575
8350,11.158933234249528
8351,11.161605392461478
8352,11.164277870577425
8353,11.166950668597375
8354,11.169623786521319
8355,11.17229722434926
8356,11.174970982081197
8357,11.177645059717133
8358,11.180319457257067
8359,11.182994174700998
8360,11.18566921204893
8361,11.188344569300856
8362,11.19102024645678
8363,11.193696243516703
8364,11.196372560480622
8365,11.199049197348538
8366,11.201726154120452
8367,11.204403430796365
8368,11.207081027376278
8369,11.209758943860184
8370,11.21243718024809
8371,11.215115736539992
8372,11.217794612735892
8373,11.22047380883579
8374,11.223153324839684
8375,11.225833160747577
8376,11.228513316559471
8377,11.23119379227536
8378,11.233874587895244
8379,11.236555703419128
8380,11.239237138847008
8381,11.241918894178887
8382,11.244600969414764
8383,11.247283364554637
8384,11.249966079598511
8385,11.25264911454638
8386,11.255332469398246
8387,11.25801614415411
8388,11.260700138813972
8389,11.263384453377832
8390,11.266069087845688
8391,11.268754042217543
8392,11.271439316493398
8393,11.274124910673248
8394,11.276810824757094
8395,11.279497058744939
8396,11.282183612636782
8397,11.284870486432622
8398,11.28755768013246
8399,11.290245193736297
8400,11.29293302724413
8401,11.29562118065596
8402,11.298309653971788
8403,11.300998447191615
8404,11.303687560315439
8405,11.306376993343259
8406,11.309066746275077
8407,11.311756819110895
8408,11.31444721185071
8409,11.31713792449452
8410,11.31982895704233
8411,11.322520309494136
8412,11.325211981849941
8413,11.327903974109741
8414,11.330596286273542
8415,11.333288918341342
8416,11.335981870313136
8417,11.338675142188928
8418,11.341368733968718
8419,11.344062645652505
8420,11.34675687724029
8421,11.349451428732072
8422,11.352146300127853
8423,11.354841491427633
8424,11.357537002631409
8425,11.36023283373918
8426,11.362928984750951
8427,11.36562545566672
8428,11.368322246486485
8429,11.371019357210248
8430,11.37371678783801
8431,11.37641453836977
8432,11.379112608805526
8433,11.38181099914528
8434,11.384509709389032
8435,11.387208739536781
8436,11.389908089588527
8437,11.392607759544271
8438,11.395307749404015
8439,11.398008059167754
8440,11.400708688835492
8441,11.403409638407226
8442,11.406110907882958
8443,11.408812497262687
8444,11.411514406546415
8445,11.41421663573414
8446,11.416919184825865
8447,11.419622053821586
8448,11.422325242721303
8449,11.42502875152502
8450,11.427732580232732
8451,11.430436728844443
8452,11.43314119736015
8453,11.435845985779856
8454,11.438551094103563
8455,11.441256522331264
8456,11.443962270462961
8457,11.446668338498657
8458,11.449374726438352
8459,11.452081434282043
8460,11.45478846202973
8461,11.457495809681419
8462,11.460203477237105
8463,11.462911464696786
8464,11.465619772060466
8465,11.468328399328144
8466,11.471037346499816
8467,11.47374661357549
8468,11.476456200555159
8469,11.479166107438827
8470,11.481876334226493
8471,11.484586880918156
8472,11.487297747513816
8473,11.490008934013474
8474,11.492720440417129
8475,11.495432266724782
8476,11.498144412936433
8477,11.500856879052082
8478,11.50356966507173
8479,11.506282770995373
8480,11.508996196823015
8481,11.511709942554653
8482,11.51442400819029
8483,11.517138393729923
8484,11.519853099173554
8485,11.522568124521186
8486,11.525283469772813
8487,11.527999134928436
8488,11.530715119988058
8489,11.533431424951678
8490,11.536148049819294
8491,11.538864994590908
8492,11.541582259266521
8493,11.544299843846133
8494,11.54701774832974
8495,11.549735972717345
8496,11.552454517008949
8497,11.555173381204547
8498,11.557892565304146
8499,11.56061206930774
8500,11.563331893215334
8501,11.566052037026926
8502,11.568772500742515
8503,11.5714932843621
8504,11.574214387885684
8505,11.576935811313264
8506,11.579657554644843
8507,11.58237961788042
8508,11.585102001019994
8509,11.587824704063568
8510,11.590547727011137
8511,11.593271069862704
8512,11.595994732618268
8513,11.59871871527783
8514,11.601443017841389
8515,11.604167640308946
8516,11.6068925826805
8517,11.609617844956055
8518,11.612343427135604
8519,11.615069329219152
8520,11.617795551206697
8521,11.62052209309824
8522,11.623248954893779
8523,11.625976136593318
8524,11.628703638196855
8525,11.631431459704388
8526,11.634159601115918
8527,11.636888062431447
8528,11.639616843650973
8529,11.642345944774496
8530,11.645075365802017
8531,11.647805106733536
8532,11.650535167569055
8533,11.653265548308568
8534,11.65599624895208
8535,11.658727269499588
8536,11.661458609951096
8537,11.6641902703066
8538,11.6669222505661
8539,11.6696545507296
8540,11.6723871707971
8541,11.675120110768594
8542,11.677853370644087
8543,11.680586950423576
8544,11.683320850107064
8545,11.686055069694548
8546,11.688789609186031
8547,11.69152446858151
8548,11.694259647880992
8549,11.696995147084467
8550,11.69973096619194
8551,11.70246710520341
8552,11.705203564118879
8553,11.707940342938345
8554,11.710677441661808
8555,11.71341486028927
8556,11.716152598820731
8557,11.718890657256186
8558,11.72162903559564
8559,11.724367733839092
8560,11.72710675198654
8561,11.729846090037986
8562,11.732585747993431
8563,11.735325725852876
8564,11.738066023616316
8565,11.740806641283752
8566,11.743547578855187
8567,11.746288836330619
8568,11.749030413710049
8569,11.751772310993475
8570,11.7545145281809
8571,11.757257065272325
8572,11.759999922267747
8573,11.762743099167164
8574,11.765486595970579
8575,11.768230412677992
8576,11.770974549289402
8577,11.77371900580481
8578,11.776463782224216
8579,11.779208878547623
8580,11.781954294775025
8581,11.784700030906423
8582,11.787446086941818
8583,11.790192462881212
8584,11.792939158724604
8585,11.795686174471992
8586,11.79843351012338
8587,11.801181165678766
8588,11.803929141138148
8589,11.806677436501527
8590,11.809426051768904
8591,11.81217498694028
8592,11.814924242015652
8593,11.81767381699502
8594,11.820423711878387
8595,11.823173926665756
8596,11.825924461357118
8597,11.828675315952479
8598,11.831426490451836
8599,11.834177984855192
8600,11.836929799162546
8601,11.839681933373896
8602,11.842434387489247
8603,11.845187161508592
8604,11.847940255431935
8605,11.850693669259277
8606,11.853447402990614
8607,11.856201456625952
8608,11.858955830165284
8609,11.861710523608616
8610,11.864465536955949
8611,11.867220870207275
8612,11.869976523362599
8613,11.872732496421921
8614,11.87548878938524
8615,11.878245402252556
8616,11.881002335023872
8617,11.883759587699183
8618,11.886517160278496
8619,11.889275052761803
8620,11.89203326514911
8621,11.894791797440412
8622,11.897550649635711
8623,11.900309821735009
8624,11.903069313738305
8625,11.905829125645598
8626,11.90858925745689
8627,11.91134970917218
8628,11.914110480791464
8629,11.916871572314749
8630,11.91963298374203
8631,11.922394715073308
8632,11.925156766308584
8633,11.927919137447857
8634,11.930681828491132
8635,11.933444839438401
8636,11.936208170289667
8637,11.938971821044932
8638,11.941735791704193
8639,11.944500082267453
8640,11.94726469273471
8641,11.950029623105964
8642,11.952794873381219
8643,11.955560443560469
8644,11.958326333643717
8645,11.961092543630961
8646,11.963859073522205
8647,11.966625923317444
8648,11.969393093016683
8649,11.97216058261992
8650,11.974928392127154
8651,11.977696521538384
8652,11.980464970853612
8653,11.983233740072839
8654,11.986002829196062
8655,11.988772238223282
8656,11.9915419671545
8657,11.99431201598972
8658,11.997082384728934
8659,11.999853073372146
8660,12.002624081919354
8661,12.00539541037056
8662,12.008167058725764
8663,12.010939026984966
8664,12.013711315148166
8665,12.016483923215366
8666,12.01925685118656
8667,12.022030099061753
8668,12.024803666840942
8669,12.02757755452413
8670,12.030351762111314
8671,12.033126289602498
8672,12.035901136997678
8673,12.038676304296859
8674,12.041451791500034
8675,12.044227598607208
8676,12.047003725618378
8677,12.049780172533545
8678,12.052556939352712
8679,12.055334026075874
8680,12.058111432703036
8681,12.060889159234197
8682,12.063667205669354
8683,12.066445572008508
8684,12.069224258251658
8685,12.072003264398807
8686,12.074782590449955
8687,12.077562236405099
8688,12.080342202264243
8689,12.083122488027383
8690,12.085903093694519
8691,12.088684019265655
8692,12.091465264740787
8693,12.094246830119916
8694,12.097028715403043
8695,12.09981092059017
8696,12.102593445681293
8697,12.105376290676414
8698,12.108159455575532
8699,12.110942940378647
8700,12.11372674508576
8701,12.11651086969687
8702,12.11929531421198
8703,12.122080078631084
8704,12.124865162954192
8705,12.127650567181293
8706,12.13043629131239
8707,12.133222335347487
8708,12.136008699286581
8709,12.138795383129672
8710,12.141582386876761
8711,12.144369710527847
8712,12.147157354082935
8713,12.149945317542016
8714,12.152733600905096
8715,12.155522204172174
8716,12.158311127343248
8717,12.16110037041832
8718,12.16388993339739
8719,12.166679816280457
8720,12.169470019067525
8721,12.172260541758588
8722,12.175051384353647
8723,12.177842546852705
8724,12.180634029255762
8725,12.183425831562815
8726,12.186217953773864
8727,12.189010395888916
8728,12.191803157907962
8729,12.194596239831005
8730,12.197389641658047
8731,12.200183363389085
8732,12.202977405024122
8733,12.205771766563155
8734,12.208566448006186
8735,12.211361449353218
8736,12.214156770604244
8737,12.21695241175927
8738,12.219748372818291
8739,12.222544653781311
8740,12.225341254648328
8741,12.228138175419343
8742,12.230935416094354
8743,12.233732976673368
8744,12.236530857156374
8745,12.23932905754338
8746,12.242127577834383
8747,12.244926418029383
8748,12.24772557812838
8749,12.250525058131375
8750,12.253324858038368
8751,12.256124977849362
8752,12.25892541756435
8753,12.261726177183336
8754,12.26452725670632
8755,12.267328656133301
8756,12.27013037546428
8757,12.272932414699255
8758,12.275734773838229
8759,12.278537452881205
8760,12.281340451828173
8761,12.28414377067914
8762,12.286947409434104
8763,12.289751368093066
8764,12.292555646656025
8765,12.295360245122982
8766,12.29816516349394
8767,12.300970401768891
8768,12.303775959947842
8769,12.30658183803079
8770,12.309388036017735
8771,12.312194553908677
8772,12.315001391703618
8773,12.317808549402555
8774,12.320616027005494
8775,12.323423824512426
8776,12.326231941923357
8777,12.329040379238284
8778,12.331849136457212
8779,12.334658213580134
8780,12.337467610607055
8781,12.340277327537974
8782,12.343087364372893
8783,12.345897721111807
8784,12.348708397754718
8785,12.351519394301627
8786,12.354330710752533
8787,12.357142347107438
8788,12.35995430336634
8789,12.36276657952924
8790,12.36557917559614
8791,12.368392091567035
8792,12.371205327441926
8793,12.374018883220817
8794,12.376832758903705
8795,12.379646954490589
8796,12.382461469981472
8797,12.385276305376351
8798,12.388091460675232
8799,12.390906935878109
8800,12.393722730984981
8801,12.396538845995853
8802,12.39935528091072
8803,12.402172035729587
8804,12.40498911045245
8805,12.40780650507931
8806,12.410624219610172
8807,12.413442254045028
8808,12.416260608383881
8809,12.419079282626733
8810,12.421898276773582
8811,12.424717590824429
8812,12.427537224779273
8813,12.430357178638118
8814,12.433177452400958
8815,12.435998046067795
8816,12.43881895963863
8817,12.44164019311346
8818,12.44446174649229
8819,12.447283619775119
8820,12.450105812961944
8821,12.45292832605277
8822,12.45575115904759
8823,12.458574311946407
8824,12.461397784749224
8825,12.464221577456037
8826,12.467045690066847
8827,12.469870122581655
8828,12.47269487500046
8829,12.475519947323267
8830,12.478345339550069
8831,12.481171051680867
8832,12.483997083715664
8833,12.486823435654458
8834,12.48965010749725
8835,12.492477099244038
8836,12.495304410894825
8837,12.498132042449612
8838,12.500959993908394
8839,12.503788265271172
8840,12.506616856537951
8841,12.509445767708725
8842,12.512274998783496
8843,12.515104549762267
8844,12.517934420645034
8845,12.520764611431803
8846,12.523595122122565
8847,12.526425952717325
8848,12.529257103216084
8849,12.53208857361884
8850,12.534920363925592
8851,12.537752474136342
8852,12.540584904251094
8853,12.54341765426984
8854,12.546250724192584
8855,12.549084114019324
8856,12.551917823750063
8857,12.554751853384799
8858,12.557586202923533
8859,12.560420872366263
8860,12.563255861712996
8861,12.566091170963723
8862,12.568926800118447
8863,12.57176274917717
8864,12.574599018139889
8865,12.577435607006606
8866,12.58027251577732
8867,12.583109744452033
8868,12.585947293030745
8869,12.588785161513453
8870,12.591623349900159
8871,12.594461858190861
8872,12.59730068638556
8873,12.600139834484258
8874,12.602979302486954
8875,12.605819090393647
8876,12.608659198204341
8877,12.611499625919029
8878,12.614340373537715
8879,12.6171814410604
8880,12.62002282848708
8881,12.622864535817758
8882,12.625706563052434
8883,12.628548910191109
8884,12.631391577233783
8885,12.634234564180453
8886,12.637077871031119
8887,12.639921497785783
8888,12.642765444444445
8889,12.645609711007104
8890,12.648454297473762
8891,12.651299203844419
8892,12.654144430119072
8893,12.656989976297721
8894,12.65983584238037
8895,12.662682028367014
8896,12.665528534257657
8897,12.668375360052297
8898,12.671222505750935
8899,12.674069971353573
8900,12.676917756860206
8901,12.679765862270838
8902,12.682614287585466
8903,12.68546303280409
8904,12.688312097926715
8905,12.691161482953335
8906,12.694011187883955
8907,12.696861212718574
8908,12.699711557457189
8909,12.702562222099798
8910,12.705413206646408
8911,12.708264511097015
8912,12.71111613545162
8913,12.713968079710222
8914,12.71682034387282
8915,12.71967292793942
8916,12.722525831910016
8917,12.725379055784607
8918,12.728232599563198
8919,12.731086463245786
8920,12.73394064683237
8921,12.736795150322953
8922,12.739649973717533
8923,12.742505117016114
8924,12.74536058021869
8925,12.748216363325263
8926,12.751072466335833
8927,12.753928889250401
8928,12.756785632068969
8929,12.75964269479153
8930,12.762500077418096
8931,12.765357779948655
8932,12.76821580238321
8933,12.771074144721764
8934,12.773932806964316
8935,12.776791789110865
8936,12.779651091161412
8937,12.782510713115956
8938,12.785370654974502
8939,12.78823091673704
8940,12.791091498403578
8941,12.793952399974112
8942,12.796813621448644
8943,12.799675162827175
8944,12.802537024109702
8945,12.805399205296228
8946,12.808261706386753
8947,12.811124527381272
8948,12.813987668279792
8949,12.816851129082307
8950,12.81971490978882
8951,12.82257901039933
8952,12.825443430913838
8953,12.828308171332344
8954,12.831173231654851
8955,12.834038611881352
8956,12.836904312011852
8957,12.839770332046347
8958,12.842636671984842
8959,12.845503331827333
8960,12.848370311573822
8961,12.851237611224308
8962,12.854105230778796
8963,12.856973170237278
8964,12.859841429599758
8965,12.862710008866234
8966,12.865578908036708
8967,12.868448127111181
8968,12.87131766608965
8969,12.874187524972118
8970,12.877057703758586
8971,12.87992820244905
8972,12.88279902104351
8973,12.885670159541968
8974,12.888541617944423
8975,12.891413396250876
8976,12.894285494461327
8977,12.897157912575778
8978,12.900030650594225
8979,12.902903708516668
8980,12.90577708634311
8981,12.908650784073547
8982,12.911524801707984
8983,12.914399139246418
8984,12.91727379668885
8985,12.920148774035281
8986,12.923024071285708
8987,12.925899688440133
8988,12.928775625498554
8989,12.931651882460974
8990,12.93452845932739
8991,12.937405356097806
8992,12.940282572772219
8993,12.943160109350632
8994,12.946037965833039
8995,12.948916142219444
8996,12.951794638509847
8997,12.954673454704247
8998,12.957552590802646
8999,12.96043204680504
9000,12.963311822711434
9001,12.966191918521828
9002,12.969072334236216
9003,12.971953069854601
9004,12.974834125376985
9005,12.977715500803367
9006,12.980597196133745
9007,12.983479211368122
9008,12.986361546506496
9009,12.98924420154887
9010,12.99212717649524
9011,12.995010471345607
9012,12.99789408609997
9013,13.000778020758332
9014,13.003662275320691
9015,13.006546849787048
9016,13.009431744157407
9017,13.012316958431759
9018,13.01520249261011
9019,13.018088346692457
9020,13.020974520678802
9021,13.023861014569144
9022,13.026747828363485
9023,13.029634962061822
9024,13.032522415664161
9025,13.035410189170495
9026,13.038298282580826
9027,13.041186695895153
9028,13.04407542911348
9029,13.046964482235802
9030,13.049853855262125
9031,13.052743548192442
9032,13.055633561026761
9033,13.058523893765075
9034,13.061414546407388
9035,13.064305518953697
9036,13.067196811404003
9037,13.070088423758309
9038,13.07298035601661
9039,13.075872608178909
9040,13.07876518024521
9041,13.081658072215504
9042,13.084551284089796
9043,13.087444815868087
9044,13.090338667550375
9045,13.09323283913666
9046,13.096127330626942
9047,13.099022142021223
9048,13.101917273319504
9049,13.104812724521778
9050,13.107708495628053
9051,13.110604586638322
9052,13.113500997552592
9053,13.116397728370858
9054,13.11929477909312
9055,13.122192149719385
9056,13.125089840249643
9057,13.1279878506839
9058,13.130886181022154
9059,13.133784831264405
9060,13.136683801410655
9061,13.139583091460901
9062,13.142482701415146
9063,13.14538263127339
9064,13.14828288103563
9065,13.151183450701868
9066,13.154084340272103
9067,13.156985549746334
9068,13.159887079124564
9069,13.162788928406792
9070,13.165691097593017
9071,13.168593586683244
9072,13.171496395677464
9073,13.174399524575682
9074,13.177302973377897
9075,13.18020674208411
9076,13.183110830694321
9077,13.18601523920853
9078,13.188919967626735
9079,13.191825015948941
9080,13.194730384175143
9081,13.197636072305341
9082,13.200542080339538
9083,13.203448408277731
9084,13.206355056119923
9085,13.209262023866113
9086,13.2121693115163
9087,13.215076919070487
9088,13.217984846528669
9089,13.220893093890849
9090,13.223801661157026
9091,13.226710548327201
9092,13.229619755401373
9093,13.232529282379543
9094,13.235439129261714
9095,13.238349296047879
9096,13.241259782738041
9097,13.244170589332201
9098,13.24708171583036
9099,13.249993162232515
9100,13.252904928538669
9101,13.25581701474882
9102,13.258729420862972
9103,13.261642146881117
9104,13.264555192803261
9105,13.267468558629401
9106,13.27038224435954
9107,13.273296249993678
9108,13.276210575531811
9109,13.279125220973942
9110,13.282040186320074
9111,13.284955471570202
9112,13.287871076724326
9113,13.290787001782448
9114,13.293703246744567
9115,13.296619811610684
9116,13.2995366963808
9117,13.302453901054912
9118,13.305371425633025
9119,13.308289270115132
9120,13.311207434501238
9121,13.31412591879134
9122,13.317044722985441
9123,13.319963847083539
9124,13.322883291085635
9125,13.325803054991727
9126,13.328723138801822
9127,13.33164354251591
9128,13.334564266133995
9129,13.33748530965608
9130,13.34040667308216
9131,13.34332835641224
9132,13.346250359646316
9133,13.34917268278439
9134,13.352095325826465
9135,13.355018288772534
9136,13.3579415716226
9137,13.360865174376665
9138,13.363789097034728
9139,13.366713339596787
9140,13.369637902062843
9141,13.372562784432901
9142,13.375487986706954
9143,13.378413508885004
9144,13.381339350967052
9145,13.384265512953096
9146,13.387191994843139
9147,13.39011879663718
9148,13.393045918335218
9149,13.395973359937257
9150,13.39890112144329
9151,13.401829202853321
9152,13.404757604167349
9153,13.407686325385376
9154,13.410615366507399
9155,13.41354472753342
9156,13.416474408463438
9157,13.419404409297458
9158,13.422334730035471
9159,13.425265370677483
9160,13.428196331223493
9161,13.4311276116735
9162,13.434059212027504
9163,13.436991132285506
9164,13.439923372447506
9165,13.442855932513506
9166,13.445788812483501
9167,13.448722012357493
9168,13.451655532135483
9169,13.454589371817471
9170,13.457523531403456
9171,13.460458010893438
9172,13.463392810287418
9173,13.4663279295854
9174,13.469263368787376
9175,13.472199127893349
9176,13.47513520690332
9177,13.478071605817288
9178,13.481008324635255
9179,13.483945363357218
9180,13.486882721983182
9181,13.48982040051314
9182,13.492758398947098
9183,13.495696717285051
9184,13.498635355527004
9185,13.501574313672952
9186,13.5045135917229
9187,13.507453189676843
9188,13.510393107534789
9189,13.513333345296727
9190,13.516273902962665
9191,13.5192147805326
9192,13.522155978006532
9193,13.525097495384463
9194,13.52803933266639
9195,13.530981489852316
9196,13.533923966942242
9197,13.536866763936162
9198,13.53980988083408
9199,13.542753317635995
9200,13.54569707434191
9201,13.54864115095182
9202,13.551585547465727
9203,13.554530263883633
9204,13.55747530020554
9205,13.560420656431441
9206,13.56336633256134
9207,13.566312328595236
9208,13.56925864453313
9209,13.572205280375023
9210,13.575152236120912
9211,13.578099511770798
9212,13.581047107324686
9213,13.583995022782569
9214,13.586943258144448
9215,13.589891813410325
9216,13.5928406885802
9217,13.595789883654072
9218,13.598739398631942
9219,13.601689233513813
9220,13.60463938829968
9221,13.607589862989542
9222,13.610540657583401
9223,13.61349177208126
9224,13.616443206483115
9225,13.619394960788968
9226,13.62234703499882
9227,13.62529942911267
9228,13.628252143130517
9229,13.63120517705236
9230,13.634158530878201
9231,13.63711220460804
9232,13.640066198241877
9233,13.64302051177971
9234,13.645975145221543
9235,13.648930098567375
9236,13.651885371817201
9237,13.654840964971026
9238,13.657796878028849
9239,13.660753110990667
9240,13.663709663856485
9241,13.6666665366263
9242,13.669623729300111
9243,13.672581241877925
9244,13.675539074359733
9245,13.678497226745538
9246,13.681455699035341
9247,13.684414491229141
9248,13.68737360332694
9249,13.690333035328736
9250,13.693292787234528
9251,13.696252859044323
9252,13.699213250758111
9253,13.702173962375896
9254,13.705134993897682
9255,13.708096345323462
9256,13.71105801665324
9257,13.714020007887017
9258,13.716982319024794
9259,13.719944950066566
9260,13.722907901012336
9261,13.725871171862103
9262,13.728834762615866
9263,13.731798673273628
9264,13.734762903835389
9265,13.737727454301146
9266,13.740692324670903
9267,13.743657514944656
9268,13.746623025122407
9269,13.749588855204154
9270,13.7525550051899
9271,13.755521475079641
9272,13.758488264873382
9273,13.76145537457112
9274,13.76442280417286
9275,13.767390553678592
9276,13.770358623088324
9277,13.773327012402051
9278,13.776295721619778
9279,13.7792647507415
9280,13.782234099767223
9281,13.785203768696942
9282,13.78817375753066
9283,13.791144066268375
9284,13.794114694910087
9285,13.797085643455796
9286,13.800056911905504
9287,13.803028500259208
9288,13.80600040851691
9289,13.80897263667861
9290,13.81194518474431
9291,13.814918052714004
9292,13.817891240587697
9293,13.820864748365386
9294,13.823838576047075
9295,13.82681272363276
9296,13.829787191122442
9297,13.832761978516123
9298,13.835737085813804
9299,13.83871251301548
9300,13.841688260121153
9301,13.844664327130824
9302,13.847640714044493
9303,13.850617420862159
9304,13.853594447583822
9305,13.856571794209486
9306,13.859549460739146
9307,13.862527447172802
9308,13.865505753510456
9309,13.868484379752108
